Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,is_mitm,is_ssl_stripping,is_weak_cert,is_encrypted_malware
325,1,1,37,213,37,37,37.0,0.0,213,213,213.0,0.0,769230.769230769,6153.8461538462,325.0,0.0,325,325,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3076.9230769231,3076.9230769231,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,1,143.5,37.0,213.0,0,0,0,1
463797,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.4683471433,231898.5,325954.305816782,462383,1414,463797,231898.5,325954.305816782,462383,1414,0,0.0,0.0,0,0,0,0,0,0,60,0,6.4683471433,0.0,0,0,0.0,0.0,0.0,2,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
5490535,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7285264551,1830178.33333333,3169827.62670974,5490380,27,5490535,2745267.5,3882175.32773991,5490380,155,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5463948413,0.1821316138,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
511830,236,34,340420,0,1460,0,1442.4576271187,155.4536884758,0,0,0.0,0.0,665103.647695524,527.5189027607,1902.7137546468,16051.0185770806,215615,3,374559,1593.8680851064,17036.7409699064,255557,9,511491,15499.7272727273,44122.0142398276,216007,7,0,0,0,0,4732,692,461.0905964871,66.4283062736,0,1460,1256.1623616236,505.8824664261,255917.069837365,0,2,1,22,269,0,0,1260.8148148148,1442.4576271187,0.0,0,0,0,1
116712861,40,53,324,50953,324,0,8.1,51.2288980947,1460,0,961.3773584906,612.4159040044,439.3431842957,0.7968273522,1268618.05434783,3291924.01810643,10017874,3,116712861,2992637.46153846,4545101.89307414,10018478,11,111180805,2138092.40384615,4120653.86444909,10018319,3,0,0,0,0,812,1072,0.3427214418,0.4541059104,0,1460,545.5,660.8987160702,436787.112903226,1,2,0,15,92,0,1,551.3655913979,8.1,961.3773584906,0,0,0,1
648,1,1,34,141,34,34,34.0,0.0,141,141,141.0,0.0,270061.728395062,3086.4197530864,648.0,0.0,648,648,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1543.2098765432,1543.2098765432,34,141,69.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,1,104.5,34.0,141.0,0,0,0,1
22881237,3,4,1086,543,543,0,362.0,313.50119617,543,0,135.75,271.5,71.1937033824,0.3059275161,3813539.5,8465126.95934578,21069148,151,21999328,10999664.0,14240400.8388989,21069148,930180,22880981,7626993.66666667,11641828.2282516,21069790,881418,1,0,0,0,60,80,0.1311117926,0.1748157235,0,543,271.5,290.2457087169,84242.5714285714,1,0,0,3,7,0,1,310.2857142857,362.0,135.75,0,0,0,1
627,1,1,33,185,33,33,33.0,0.0,185,185,185.0,0.0,347687.400318979,3189.7926634769,627.0,0.0,627,627,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1594.8963317384,1594.8963317384,33,185,83.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,1,125.5,33.0,185.0,0,0,0,1
454503,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.6006164976,227251.5,320902.734971985,454164,339,454503,227251.5,320902.734971985,454164,339,0,0.0,0.0,0,0,0,0,0,0,60,0,6.6006164976,0.0,0,0,0.0,0.0,0.0,2,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
221162,1,1,117,319,117,117,117.0,0.0,319,319,319.0,0.0,1971.4055760031,9.0431448441,221162.0,0.0,221162,221162,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4.521572422,4.521572422,117,319,184.3333333333,116.6247543763,13601.3333333333,0,0,0,0,0,0,1,276.5,117.0,319.0,0,0,0,1
205,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,375609.756097561,14634.1463414634,102.5,111.0157646463,181,24,205,102.5,111.0157646463,181,24,0,0.0,0.0,0,0,1,0,0,0,96,0,14634.1463414634,0.0,0,46,30.75,21.6852484422,470.25,1,0,0,2,3,0,0,41.0,25.6666666667,0.0,0,0,0,1
15380259,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3250920547,3845064.75,4830314.75327343,10020705,247,15380259,7690129.5,3296299.17576067,10020965,5359294,10020952,10020952.0,0.0,10020952,10020952,0,0,0,0,60,40,0.1950552328,0.1300368219,0,0,0.0,0.0,0.0,1,0,0,0,5,0,0,0.0,0.0,0.0,0,0,0,1
90155480,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0665516949,18031096.0,24688711.5923684,45077143,791,90154353,45077176.5,1071.2667734976,45077934,45076419,90154689,45077344.5,1289.0556621031,45078256,45076433,0,0,0,0,60,60,0.0332758475,0.0332758475,0,0,0.0,0.0,0.0,0,0,0,0,6,0,1,0.0,0.0,0.0,0,0,0,1
70839409,5,0,870,0,174,174,174.0,0.0,0,0,0.0,0.0,12.2812995235,0.0705821812,17709852.25,32419187.169266,66338633,1499726,70839409,17709852.25,32419187.169266,66338633,1499726,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0705821812,0.0,174,174,174.0,0.0,0.0,0,0,0,0,0,0,0,208.8,174.0,0.0,0,0,0,1
5011584,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7981508441,1670528.0,2893318.12841381,5011444,16,5011584,2505792.0,3543527.04098727,5011444,140,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5986131331,0.199537711,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
411084,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.034085491,4.8651857041,411084.0,0.0,411084,411084,411084,411084.0,0.0,411084,411084,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8651857041,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
454833,2,2,76,92,38,38,38.0,0.0,54,38,46.0,11.313708499,369.366338854,8.7944366394,151611.0,262562.448196615,454792,9,32,32.0,0.0,32,32,9,9.0,0.0,9,9,0,0,0,0,16,16,4.3972183197,4.3972183197,38,54,41.2,7.155417528,51.2,0,0,0,0,0,0,1,51.5,38.0,46.0,0,0,0,1
90112327,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0665835652,18022465.4,24677731.2229236,45056826,336,90111991,45055995.5,1716.1481579398,45057209,45054782,90111944,45055972.0,1882.3182515186,45057303,45054641,0,0,0,0,60,60,0.0332917826,0.0332917826,0,0,0.0,0.0,0.0,0,0,0,0,6,0,1,0.0,0.0,0.0,0,0,0,1
44824,3,2,68,0,68,0,22.6666666667,39.2598183049,0,0,0.0,0.0,1517.0444404783,111.5473853293,11206.0,21691.8098368947,43742,47,44282,22141.0,30548.4271608212,43742,540,44331,44331.0,0.0,44331,44331,0,0,0,0,72,52,66.9284311976,44.6189541317,0,68,11.3333333333,27.7608837515,770.6666666667,0,2,0,1,4,0,0,13.6,22.6666666667,0.0,0,0,0,1
119884131,8,6,542,252,164,0,67.75,73.5289058806,141,0,42.0,64.4391185539,6.6230617295,0.116779426,9221856.23076923,16597655.1342362,48202510,6,119884131,17126304.4285714,19825318.2470619,48203370,36,116857125,23371425.0,20439439.4474881,48202667,2446558,1,0,0,0,160,120,0.0667311005,0.0500483254,0,164,61.6666666667,68.6769525352,4716.5238095238,0,0,0,7,14,0,0,66.0714285714,67.75,42.0,0,0,0,1
9687667,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.1934416202,0.309672081,4843833.5,2087590.64299026,6319983,3367684,9687667,4843833.5,2087590.64299026,6319983,3367684,0,0.0,0.0,0,0,0,0,0,0,24,0,0.309672081,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
122,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16393.4426229508,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8196.7213114754,8196.7213114754,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
191,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10471.2041884817,191.0,0.0,191,191,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5235.6020942408,5235.6020942408,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
777348,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.572850255,777348.0,0.0,777348,777348,777348,777348.0,0.0,777348,777348,0,0.0,0.0,0,0,0,0,0,0,64,0,2.572850255,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
9273358,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.4701481384,0.3235074069,4636679.0,2291799.54586303,6257226,3016132,9273358,4636679.0,2291799.54586303,6257226,3016132,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3235074069,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
89,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.9101123596,89.0,0.0,89,89,89,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0,0,0,40,0,22471.9101123596,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,1
7995902,4,0,764,0,191,191,191.0,0.0,0,0,0.0,0.0,95.548944947,0.5002562563,2665300.66666667,745991.136015927,3482763,2021369,7995902,2665300.66666667,745991.136015927,3482763,2021369,0,0.0,0.0,0,0,0,0,0,0,32,0,0.5002562563,0.0,191,191,191.0,0.0,0.0,0,0,0,0,0,0,0,238.75,191.0,0.0,0,0,0,1
107916091,6,4,1263,92,611,0,210.5,295.0293205768,88,0,23.0,43.3743395723,12.5560515345,0.092664587,11990676.7777778,17113492.525804,45256215,21,107916091,21583218.2,18081965.4770512,45256437,21,92983908,30994636.0,16309579.7215574,45256215,13212184,1,0,0,0,120,80,0.0555987522,0.0370658348,0,611,131.0,229.6645379679,52745.8,0,0,0,5,10,0,0,144.1,210.5,23.0,0,0,0,1
11463930,6,4,259,0,138,0,43.1666666667,57.0768487801,0,0,0.0,0.0,22.5926013156,0.8723012091,1273770.0,3820316.66082895,11461281,30,11463930,2292786.0,5125460.8330118,11461489,115,2398,799.3333333333,989.0522399415,1936,135,0,0,0,0,132,92,0.5233807255,0.3489204836,0,138,23.5454545455,46.2284839387,2137.0727272727,1,2,0,3,9,0,0,25.9,43.1666666667,0.0,0,0,0,1
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
10809965,5,3,209,0,111,0,41.8,57.4212504218,0,0,0.0,0.0,19.3340126448,0.7400579003,1544280.71428571,4083710.39442093,10805265,34,10809965,2702491.25,5402159.35903526,10805730,117,4123,2061.5,2867.3179977115,4089,34,0,0,0,0,112,72,0.4625361877,0.2775217126,0,111,23.2222222222,46.1946365333,2133.9444444445,1,2,0,2,7,0,0,26.125,41.8,0.0,0,0,0,1
113373889,25,24,3092,1004,1410,0,123.68,288.0650563096,427,0,41.8333333333,100.7043311821,36.1282481895,0.4321982816,2361956.02083333,8008953.39926268,45428431,2,113373343,4723889.29166667,10930248.8180958,45428431,18,113373528,4929283.82608696,11129567.3818482,45429336,2,0,0,0,0,512,492,0.2205093273,0.2116889542,0,1410,81.92,217.2970167061,47217.9934693878,0,2,0,23,48,0,0,83.5918367347,123.68,41.8333333333,0,0,0,1
686,1,1,33,345,33,33,33.0,0.0,345,345,345.0,0.0,551020.408163265,2915.4518950437,686.0,0.0,686,686,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1457.7259475219,1457.7259475219,33,345,137.0,180.1332839872,32448.0,0,0,0,0,0,0,1,205.5,33.0,345.0,0,0,0,1
11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.181818182,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
53459,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37.4118483324,53459.0,0.0,53459,53459,53459,53459.0,0.0,53459,53459,0,0.0,0.0,0,0,0,0,0,0,40,0,37.4118483324,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
9414354,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.3732466402,0.318662332,4707177.0,2280062.9875089,6319425,3094929,9414354,4707177.0,2280062.9875089,6319425,3094929,0,0.0,0.0,0,0,0,0,0,0,24,0,0.318662332,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
136173,1,1,34,153,34,34,34.0,0.0,153,153,153.0,0.0,1373.2531412248,14.6871993714,136173.0,0.0,136173,136173,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.3435996857,7.3435996857,34,153,73.6666666667,68.7046820336,4720.3333333333,0,0,0,0,0,0,1,110.5,34.0,153.0,0,0,0,1
19618185,9,9,1829,5119,1460,0,203.2222222222,486.8351306597,1460,0,568.7777777778,709.6960225649,354.1612029859,0.9175160699,1154010.88235294,2758461.52330934,9997942,6,13558202,1694775.25,3478223.97877676,9997942,27,19617980,2452247.5,3708712.23005487,9998141,6,0,0,0,0,192,192,0.458758035,0.458758035,0,1460,365.6842105263,608.6372804728,370439.339181287,1,2,0,5,17,0,1,386.0,203.2222222222,568.7777777778,0,0,0,1
53969,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37.0583112528,53969.0,0.0,53969,53969,53969,53969.0,0.0,53969,53969,0,0.0,0.0,0,0,0,0,0,0,40,0,37.0583112528,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
922423,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,117.0829435086,2.1682026576,922423.0,0.0,922423,922423,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1.0841013288,1.0841013288,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,1
129276,2,2,5,5,5,0,2.5,3.5355339059,5,0,2.5,3.5355339059,77.3538785235,30.9415514094,43092.0,73921.5090552134,128448,21,129276,129276.0,0.0,129276,129276,128448,128448.0,0.0,128448,128448,1,0,0,0,40,40,15.4707757047,15.4707757047,0,5,3.0,2.7386127875,7.5,0,0,0,2,4,0,1,3.75,2.5,2.5,0,0,0,1
8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
420562,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,237.7770697305,4.7555413946,420562.0,0.0,420562,420562,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.3777706973,2.3777706973,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,1
14953105,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3343787126,3738276.25,4788483.07868086,10015713,229,14953105,7476552.5,3591278.66902758,10015970,4937135,10015942,10015942.0,0.0,10015942,10015942,0,0,0,0,60,40,0.2006272276,0.1337514851,0,0,0.0,0.0,0.0,1,0,0,0,5,0,0,0.0,0.0,0.0,0,0,0,1
112518998,2,0,382,0,191,191,191.0,0.0,0,0,0.0,0.0,3.3949822411,0.0177747761,112518998.0,0.0,112518998,112518998,112518998,112518998.0,0.0,112518998,112518998,0,0.0,0.0,0,0,0,0,0,0,16,0,0.0177747761,0.0,191,191,191.0,0.0,0.0,0,0,0,0,0,0,0,286.5,191.0,0.0,0,0,0,1
118984837,51,51,1646,49301,533,0,32.2745098039,109.6950460926,1460,0,966.6862745098,597.6737066392,428.1806092654,0.8572520883,1178067.69306931,4882513.35134949,34495745,3,118984837,2379696.74,6762687.66620124,34495745,10,118984092,2379681.84,6763580.67128242,34496384,11,1,0,0,0,1020,1020,0.4286260442,0.4286260442,0,1460,499.8058252427,631.8984166663,399295.608985342,0,0,0,31,102,0,1,504.7058823529,32.2745098039,966.6862745098,0,0,0,1
579162,3,3,68,0,68,0,22.6666666667,39.2598183049,0,0,0.0,0.0,117.4110179881,10.3597957048,115832.4,242080.942142912,548232,19,30817,15408.5,21570.2923600956,30661,156,579025,289512.5,365884.625750386,548232,30793,0,0,0,0,72,72,5.1798978524,5.1798978524,0,68,9.7142857143,25.7015841646,660.5714285714,1,2,0,1,5,0,1,11.3333333333,22.6666666667,0.0,0,0,0,1
119321090,98,89,40851,44970,2676,0,416.8469387755,750.4066574788,5963,0,505.2808988764,994.4608519737,719.2441839075,1.5671998974,641511.23655914,3577859.60820986,37083187,1,119321090,1230114.32989691,4893753.9912502,37097496,3,119184821,1354372.96590909,5137136.567234,37083267,3,1,0,0,0,3160,2884,0.8213133152,0.7458865822,0,5963,463.0319148936,873.2632995952,762588.790419843,0,0,0,92,187,0,0,465.5080213904,416.8469387755,505.2808988764,0,0,0,1
369048,2,2,94,110,47,47,47.0,0.0,63,47,55.0,11.313708499,552.7736229434,10.8386984891,123016.0,213037.053180896,369010,18,18,18.0,0.0,18,18,20,20.0,0.0,20,20,0,0,0,0,16,16,5.4193492445,5.4193492445,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,1,62.75,47.0,55.0,0,0,0,1
80134182,2,0,146,0,73,73,73.0,0.0,0,0,0.0,0.0,1.8219440987,0.0249581383,80134182.0,0.0,80134182,80134182,80134182,80134182.0,0.0,80134182,80134182,0,0.0,0.0,0,0,0,0,0,0,16,0,0.0249581383,0.0,73,73,73.0,0.0,0.0,0,0,0,0,0,0,0,109.5,73.0,0.0,0,0,0,1
179173,1,1,42,149,42,42,42.0,0.0,149,149,149.0,0.0,1066.0088294553,11.16239612,179173.0,0.0,179173,179173,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5.58119806,5.58119806,42,149,77.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,1,116.5,42.0,149.0,0,0,0,1
90111611,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0665840943,18022322.2,24677320.6012804,45055416,252,90111359,45055679.5,1105.2078989946,45056461,45054898,90111242,45055621.0,66.4680374315,45055668,45055574,0,0,0,0,60,60,0.0332920471,0.0332920471,0,0,0.0,0.0,0.0,0,0,0,0,6,0,1,0.0,0.0,0.0,0,0,0,1
236828,1,1,0,53,0,0,0.0,0.0,53,53,53.0,0.0,223.7911057814,8.444947388,236828.0,0.0,236828,236828,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.222473694,4.222473694,0,53,17.6666666667,30.5995642671,936.3333333333,1,0,1,1,1,0,1,26.5,0.0,53.0,0,0,0,1
125277,1,1,34,153,34,34,34.0,0.0,153,153,153.0,0.0,1492.6921940979,15.9646223968,125277.0,0.0,125277,125277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.9823111984,7.9823111984,34,153,73.6666666667,68.7046820336,4720.3333333333,0,0,0,0,0,0,1,110.5,34.0,153.0,0,0,0,1
9416599,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.3717272021,0.3185863601,4708299.5,2372546.19052707,6385943,3030656,9416599,4708299.5,2372546.19052707,6385943,3030656,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3185863601,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
90277344,4,0,504,0,126,126,126.0,0.0,0,0,0.0,0.0,5.5827960557,0.0443079052,30092448.0,1906.7451324181,30093860,30090279,90277344,30092448.0,1906.7451324181,30093860,30090279,0,0.0,0.0,0,0,0,0,0,0,32,0,0.0443079052,0.0,126,126,126.0,0.0,0.0,0,0,0,0,0,0,0,157.5,126.0,0.0,0,0,0,1
8920295,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2242078317,8920295.0,0.0,8920295,8920295,8920295,8920295.0,0.0,8920295,8920295,0,0.0,0.0,0,0,0,0,0,0,40,0,0.2242078317,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
61365585,8,8,857,1741,440,0,107.125,198.4521802781,1286,0,217.625,444.2064955787,42.3364333608,0.260732461,4091039.0,11941168.2589628,45023962,6,46562314,6651759.14285714,16923777.7912498,45023962,209,61365304,8766472.0,16878995.1373029,45024294,1506,0,0,0,0,172,172,0.1303662305,0.1303662305,0,1286,152.8235294118,328.8782516552,108160.904411765,1,2,0,5,15,0,1,162.375,107.125,217.625,0,0,0,1
2045037,13,13,741,253,141,0,57.0,48.7271313883,164,0,19.4615384615,49.9109463355,486.0547755371,12.7137064024,81801.48,276881.15031365,1260874,4,1415238,117936.5,362336.404343081,1261016,17,2044760,170396.666666667,388328.594525853,1260874,4,0,0,0,0,272,272,6.3568532012,6.3568532012,0,164,36.8148148148,51.4976004199,2652.0028490029,1,2,0,11,25,0,1,38.2307692308,57.0,19.4615384615,0,0,0,1
158,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.2278481013,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6329.1139240506,6329.1139240506,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
713,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,575035.063113605,2805.0490883591,713.0,0.0,713,713,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1402.5245441795,1402.5245441795,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
420936,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,104.5289545204,4.7513161146,420936.0,0.0,420936,420936,420936,420936.0,0.0,420936,420936,0,0.0,0.0,0,0,0,0,0,0,16,0,4.7513161146,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
112,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17857.1428571429,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8928.5714285714,8928.5714285714,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
25135,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,79.5703202705,25135.0,0.0,25135,25135,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,39.7851601353,39.7851601353,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
69011998,2,1,392,103,289,103,196.0,131.5218613007,103,103,103.0,0.0,7.1726658312,0.043470702,34505999.0,48305342.1474525,68663034,348964,348964,348964.0,0.0,348964,348964,0,0.0,0.0,0,0,0,0,0,0,16,8,0.028980468,0.014490234,103,289,149.5,93.0,8649.0,0,0,0,0,0,0,0,199.3333333333,196.0,103.0,0,0,0,1
283876,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.045329651,283876.0,0.0,283876,283876,283876,283876.0,0.0,283876,283876,0,0.0,0.0,0,0,0,0,0,0,40,0,7.045329651,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
9812636,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.1145649344,0.3057282467,4906318.0,1957840.08417644,6290720,3521916,9812636,4906318.0,1957840.08417644,6290720,3521916,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3057282467,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
2217354,12,12,909,143,144,0,75.75,61.9473750269,100,0,11.9166666667,30.3688187376,474.4393542935,10.8237115048,96406.6956521739,317387.363633926,1290784,4,1344286,122207.818181818,387881.706533788,1291041,15,2216761,201523.727272727,452851.886942097,1290784,4,0,0,0,0,252,252,5.4118557524,5.4118557524,0,144,42.08,57.2457567569,3277.0766666667,1,2,0,10,23,0,1,43.8333333333,75.75,11.9166666667,0,0,0,1
410421,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.2069898957,4.8730449953,410421.0,0.0,410421,410421,410421,410421.0,0.0,410421,410421,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8730449953,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
12410665,4,2,124,0,124,0,31.0,62.0,0,0,0.0,0.0,9.9914065846,0.4834551573,2482133.0,5548585.89135191,12407745,10,12410665,4136888.33333333,7162947.02644501,12407947,133,2797,2797.0,0.0,2797,2797,0,0,0,0,92,52,0.3223034382,0.1611517191,0,124,17.7142857143,46.8675946531,2196.5714285714,1,2,0,1,5,0,0,20.6666666667,31.0,0.0,0,0,0,1
2350113,2,2,1080,4,1080,0,540.0,763.6753236815,4,0,2.0,2.8284271247,461.254416277,1.7020458165,783371.0,1356680.75879479,2349931,13,2350113,2350113.0,0.0,2350113,2350113,2349931,2349931.0,0.0,2349931,2349931,1,0,0,0,40,40,0.8510229083,0.8510229083,0,1080,432.8,590.8123221464,349059.2,0,0,0,2,4,0,1,541.0,540.0,2.0,0,0,0,1
128,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15625.0,128.0,0.0,128,128,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7812.5,7812.5,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
